,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
9809504,9809504,house,house,noprice,forsale,5070,l,usainstalled,2015,asnew,,182,4,1200,true,,1000,true,true,,1,3,
9809512,9809512,house,apartmentblock,760000,forsale,1080,xl,hyperequipped,,good,gas,236,6,193,,true,,true,,,,,
9809510,9809510,house,house,noprice,forsale,6724,xl,semiequipped,1835,tobedoneup,fueloil,370,4,1744,true,true,1539,true,true,,,4,
9809662,9809662,house,house,349000,forsale,4000,m,,,torenovate,gas,490,5,359,true,true,,true,,,1,,
9809590,9809590,house,house,395000,forsale,7500,m,installed,1965,good,fueloil,337,4,284,true,true,100,true,true,,1,,
9809704,9809704,house,house,165000,forsale,4101,l,installed,,,gas,377,4,121,,,,true,,,1,,
9809720,9809720,house,house,299000,forsale,8820,xl,hyperequipped,,asnew,fueloil,320,3,546,,true,,true,true,,1,,
9809781,9809781,house,townhouse,218000,forsale,6760,l,installed,1975,good,fueloil,271,3,353,true,true,,true,,,1,1,
9809782,9809782,house,house,1150,forrent,4317,l,installed,,justrenovated,electric,,3,20,,,,true,,,1,2,
9809827,9809827,house,house,noprice,forsale,8930,m,hyperequipped,,good,gas,180,3,200,,true,,true,,,,1,
9809825,9809825,house,house,245000,forsale,3830,m,,1965,tobedoneup,fueloil,959,3,492,true,true,,,,,1,2,
9809857,9809857,house,apartmentblock,940000,forsale,1200,l,,1933,asnew,gas,271,0,150,,true,25,true,true,,,,
9809921,9809921,house,house,95000,forsale,7370,m,,1900,torenovate,fueloil,451,4,502,true,true,,true,,,,,
9809934,9809934,house,house,46000,forsale,6830,l,,,,,,4,140,,,,,,,,,
9809979,9809979,house,pavilion,186900,forsale,62300,m,,2007,,gas,,3,50,,,,,,,,,
9809995,9809995,house,townhouse,145600,forsale,02140,xl,installed,1800,good,,309,4,720,,true,650,true,,,1,,
9810068,9810068,house,house,60000,forsale,7370,m,,1900,torenovate,,879,3,560,,true,,true,,,,,
9810103,9810103,house,house,595000,forsale,9040,m,,1980,good,gas,168,4,0,,,,true,,,9,,
9810178,9810178,house,house,277000,forsale,4621,m,,,,,,2,834,,,,,,,2,,
9810190,9810190,house,apartmentblock,327500,forsale,4900,l,,,good,gas,130,6,0,,true,,true,,,,,
9810208,9810208,house,house,139000,forsale,7700,xl,notinstalled,,torenovate,gas,308,3,248,,,60,,,,,,
9810239,9810239,house,house,180000,forsale,8430,m,installed,1990,good,electric,904,2,0,,,,,,,,,
9810243,9810243,house,house,598000,forsale,2560,l,hyperequipped,,asnew,gas,,3,470,,,,true,,,,,
9810260,9810260,house,apartmentblock,1650000,forsale,4040,xl,,,,gas,330,13,1548,,true,,true,,,36,,
9810377,9810377,house,house,549000,forsale,1000,m,notinstalled,,,,,5,0,,,,,,,,,
9810290,9810290,house,house,noprice,forsale,7110,l,,,tobedoneup,fueloil,263,4,376,,,135,true,,,,,
9810449,9810449,homestobuild,modelhouse,275000,forsale,,l,notinstalled,,,,,3,0,,,,,,,1,,1
9810439,9810439,house,house,100000,forsale,7380,m,installed,,good,gas,352,3,0,,,,true,,,,,
9810385,9810385,homestobuild,modelhouse,250000,forsale,,l,notinstalled,,,,,3,0,,,,,,,,,1
9810517,9810517,house,house,149000,forsale,7000,m,,,,,351,2,0,,,,,,,,,
9810499,9810499,house,farmhouse,1750000,forsale,9600,m,,,good,fueloil,493,4,86420,,,,,,,,,
9810488,9810488,homestobuild,modelhouse,250000,forsale,,l,notinstalled,,,,,3,0,,,,,,,1,,1
9810532,9810532,house,farmhouse,1750000,forsale,7500,m,,,good,fueloil,493,4,86420,,,,,,,,,
9810546,9810546,house,farmhouse,1750000,forsale,7880,m,,,good,fueloil,493,4,86420,,,,,,,,,
9810534,9810534,house,farmhouse,1750000,forsale,7800,m,,,good,fueloil,493,4,86420,,,,,,,,,
9810536,9810536,house,farmhouse,1750000,forsale,7910,m,,,good,fueloil,493,4,86420,,,,,,,,,
9810540,9810540,house,farmhouse,1750000,forsale,7890,m,,,good,fueloil,493,4,86420,,,,,,,,,
9810615,9810615,house,house,360000,forsale,6540,l,installed,,,,,3,707,true,,,true,true,,,,1
9810628,9810628,house,apartmentblock,500000,forsale,6600,xl,semiequipped,1958,good,fueloil,178,7,414,,true,,,,,3,,
9810671,9810671,house,house,noprice,forsale,4300,xl,,1934,torenovate,,987,2,367,,true,,,,,1,,
9810678,9810678,house,house,320000,forsale,8902,m,,1950,good,,289,4,595,,true,,,,,2,,
9810674,9810674,house,house,179000,forsale,4460,l,installed,,asnew,gas,249,3,0,,,,,,,1,,
9810677,9810677,house,house,369000,forsale,8908,m,,,good,gas,406,4,954,,true,,true,true,,2,,
9810694,9810694,house,house,125000,forsale,7141,xl,,,,,492,2,0,true,true,350,true,,,,,
9810785,9810785,house,villa,noprice,forsale,7063,l,installed,2012,,,107,3,900,,,,true,,,1,2,
9810870,9810870,house,exceptionalproperty,680000,forsale,7830,m,installed,,justrenovated,fueloil,169,5,5680,,,,,,,5,10,
9810892,9810892,house,house,165000,forsale,6830,m,semiequipped,,,fueloil,336,3,80,,true,,,,,,,
9810913,9810913,house,house,250000,forsale,7970,xl,installed,,good,fueloil,595,3,1035,,true,,true,true,,,,
9810901,9810901,house,house,noprice,forsale,7500,m,,,tobedoneup,gas,499,2,191,,true,,,,,,,
9810918,9810918,house,house,noprice,forsale,2500,l,installed,1931,,,,3,160,,true,65,true,,,,,
9665707,9665707,house,house,noprice,forsale,7012,xl,,,tobedoneup,gas,433,3,200,,true,,,,,,,
9665706,9665706,house,house,noprice,forsale,7387,xl,,,tobedoneup,,487,3,1110,,,,true,,,1,,
9665708,9665708,house,house,noprice,forsale,7040,xl,,,tobedoneup,gas,263,3,220,,,,,true,,1,,
9665710,9665710,house,house,noprice,forsale,7080,xl,,,tobedoneup,gas,192,2,140,,true,,true,,,,,
9665709,9665709,house,house,noprice,forsale,7370,xl,,,torenovate,,871,2,320,,,,,,,1,,
9665711,9665711,house,house,noprice,forsale,7370,xl,,,torenovate,carbon,407,4,1633,,true,,,,,,,
9665712,9665712,house,house,noprice,forsale,7080,xl,,,tobedoneup,gas,276,3,130,,,,,,,,,
9665714,9665714,house,house,noprice,forsale,7382,xl,,,torenovate,pellet,532,2,380,,true,,,,,,,
9665717,9665717,house,house,noprice,forsale,7040,xl,,,torenovate,fueloil,466,3,540,,true,,,,,1,1,
9665718,9665718,house,house,noprice,forsale,7370,xl,,,torenovate,gas,475,3,344,,true,,,,,,,
9665720,9665720,house,house,noprice,forsale,7300,xl,,,,gas,297,2,970,,,,true,,,2,,
9665719,9665719,house,house,95000,forsale,7370,xl,,,,fueloil,351,3,0,,,,,true,,,,
9665722,9665722,house,house,noprice,forsale,7340,xl,,,,gas,,2,76,,,,,,,,,
9665721,9665721,house,house,noprice,forsale,7370,xl,,,,gas,354,3,130,,,,true,,,,,
9665725,9665725,house,house,noprice,forsale,7333,xl,,,,gas,402,3,330,,true,,true,true,,,,
9665723,9665723,house,house,noprice,forsale,7600,xl,,,tobedoneup,fueloil,692,3,150,,,,,,,,,
9665726,9665726,house,house,noprice,forsale,7012,xl,,,,gas,198,3,400,,true,,true,,,,,
9665731,9665731,house,house,noprice,forsale,7080,xl,,,tobedoneup,gas,662,2,15,,true,,,true,,,,
9665730,9665730,house,house,noprice,forsale,7390,xl,,,torenovate,gas,593,1,273,,,,,,,1,1,
9665733,9665733,house,house,noprice,forsale,7040,xl,,,,fueloil,391,3,533,,true,,true,,,1,,
9665734,9665734,house,house,noprice,forsale,7340,xl,,,,gas,386,4,760,,,,,,,3,,
9665735,9665735,house,house,noprice,forsale,7340,xl,,,,gas,360,3,500,,true,,true,,,1,,
9665737,9665737,house,house,noprice,forsale,7334,xl,,,,fueloil,351,4,290,,true,,true,,,1,,
9665738,9665738,house,house,noprice,forsale,7380,xl,,,,gas,662,4,226,,true,,true,,,,,
9665739,9665739,house,house,noprice,forsale,7370,xl,,,torenovate,fueloil,581,2,747,,true,,,,,,,
9665740,9665740,house,house,noprice,forsale,7080,xl,,,torenovate,gas,422,2,190,,true,,true,,,1,,
9665742,9665742,house,house,noprice,forsale,7370,xl,,,torenovate,fueloil,489,2,440,,true,,,,,,,
9665744,9665744,house,house,110000,forsale,7340,xl,,,,gas,399,2,214,,,,,,,,1,
9665745,9665745,house,house,noprice,forsale,7340,xl,,,tobedoneup,fueloil,294,3,570,,,,true,,,,,
9665748,9665748,house,house,noprice,forsale,7387,xl,,,torenovate,,687,3,2320,,true,,,,,,,
9665747,9665747,house,house,noprice,forsale,7390,xl,,,,gas,313,3,20,,true,,,,,,,
9665754,9665754,house,house,noprice,forsale,7340,xl,,,torenovate,gas,418,2,60,,,,,,,,,
9665758,9665758,house,house,noprice,forsale,7040,xl,,,tobedoneup,fueloil,299,4,3960,,,,true,,,,1,
9665756,9665756,house,villa,noprice,forsale,7380,xl,,,,gas,357,3,655,,true,,true,true,,1,1,
9665755,9665755,house,villa,noprice,forsale,7340,xl,,,tobedoneup,fueloil,441,3,560,,,,true,,,1,1,
9665759,9665759,house,house,noprice,forsale,7387,xl,,,torenovate,,747,3,1930,,,,,,,,,
9665761,9665761,house,house,noprice,forsale,7390,xl,,,,gas,270,2,25,,true,,,,,,,
9665760,9665760,house,house,noprice,forsale,7370,xl,,,torenovate,,413,3,537,,true,,true,,,,,
9665762,9665762,house,house,noprice,forsale,7080,xl,,,torenovate,,606,2,230,,true,,,,,,,
9665763,9665763,house,house,noprice,forsale,7390,xl,,,,gas,298,3,0,,true,,true,,,,,
9665764,9665764,house,house,noprice,forsale,7370,xl,,,,pellet,383,4,615,,true,,,true,,1,2,
9665765,9665765,house,house,noprice,forsale,7080,xl,,,,gas,507,2,751,,true,,,,,1,,
9665767,9665767,house,house,noprice,forsale,7033,xl,,,,gas,237,4,262,,true,,true,,,,,
9665769,9665769,house,house,noprice,forsale,7370,xl,,,,fueloil,373,3,311,,,,true,,,,,
9665768,9665768,house,house,noprice,forsale,7370,xl,,,torenovate,gas,592,2,230,,true,,,,,,,
9665770,9665770,house,villa,noprice,forsale,7370,xl,,,,fueloil,220,4,0,,,,true,true,,1,2,
9665773,9665773,house,house,noprice,forsale,7080,xl,,,tobedoneup,gas,355,3,117,,true,,,,,,,
9665772,9665772,house,house,noprice,forsale,7080,xl,,,,gas,288,2,455,,true,,,,,,,
9665774,9665774,house,house,noprice,forsale,7387,xl,,,torenovate,,755,1,170,,true,,,,,1,,
9665775,9665775,house,house,noprice,forsale,7387,xl,,,torenovate,,829,3,6400,,true,,,,,5,5,
9665776,9665776,house,house,noprice,forsale,7080,xl,,,,,249,5,285,,,,true,,,,,
9665778,9665778,house,house,noprice,forsale,7370,xl,,,torenovate,gas,487,3,585,,true,,,,,1,,
9665779,9665779,house,house,noprice,forsale,7390,xl,,,tobedoneup,fueloil,409,2,106,,true,,,,,,,
9665780,9665780,house,house,noprice,forsale,7340,xl,,,tobedoneup,gas,430,2,120,,,,true,,,,,
9665781,9665781,house,house,noprice,forsale,7080,xl,,,torenovate,gas,673,2,300,,true,,,,,1,,
9665782,9665782,house,house,noprice,forsale,7370,xl,,,tobedoneup,gas,432,3,259,,true,,,,,,,
9665790,9665790,house,house,noprice,forsale,7390,xl,,,tobedoneup,gas,680,2,135,,true,,true,,,,,
9665793,9665793,house,house,noprice,forsale,7301,xl,,,,gas,290,3,340,,true,,true,true,,,,
9665787,9665787,house,house,noprice,forsale,7370,xl,,,,gas,340,2,302,,true,,,,,,,
9665796,9665796,house,house,noprice,forsale,7390,xl,,,,pellet,538,3,515,,,,true,,,1,,
9665797,9665797,house,house,noprice,forsale,7340,xl,,,,gas,352,2,0,,true,,,,,,,
9665798,9665798,house,house,noprice,forsale,7370,xl,,,,pellet,326,3,312,,,,true,,,,2,
9665802,9665802,house,house,noprice,forsale,7370,xl,,,torenovate,fueloil,618,2,29,,true,,,,,,,
9665806,9665806,house,house,noprice,forsale,7380,xl,,,,gas,778,4,131,,true,,,,,,,
9665804,9665804,house,house,noprice,forsale,7380,xl,,,torenovate,gas,527,3,220,,true,,,,,,,
9665807,9665807,house,house,noprice,forsale,7971,xl,,,,fueloil,403,3,212,,true,,true,true,,,,
9665808,9665808,house,house,noprice,forsale,7970,xl,,,,fueloil,474,3,867,,true,,true,true,,2,1,
9665809,9665809,house,house,noprice,forsale,7370,xl,,,,electric,484,2,0,,true,,true,,,,,
9665811,9665811,house,house,noprice,forsale,7370,xl,,,,,1080,2,438,,true,,true,,,,,
9665812,9665812,house,villa,noprice,forsale,7380,xl,,,,gas,764,2,386,,true,,,,,,,
9665817,9665817,house,house,noprice,forsale,7080,xl,,,,fueloil,565,2,280,,true,,,,,,,
9665818,9665818,house,villa,noprice,forsale,7370,xl,,,,electric,384,4,672,,,,,,,1,1,
9665819,9665819,house,house,noprice,forsale,7340,xl,,,,,681,2,170,,true,,,,,,,
9665821,9665821,house,house,noprice,forsale,7300,xl,,,,gas,414,2,140,,true,,true,,,1,,
9665822,9665822,house,house,noprice,forsale,7000,xl,,,,gas,269,2,90,,true,,true,true,,,,
9665825,9665825,house,house,noprice,forsale,7370,xl,,,,gas,314,2,130,,true,,,,,,,
9665823,9665823,house,house,noprice,forsale,7370,xl,,,,gas,286,3,150,,true,,,,,,,
9665826,9665826,house,villa,noprice,forsale,7370,xl,,,tobedoneup,gas,241,4,1216,,,,true,true,,4,3,
9665832,9665832,house,house,noprice,forsale,7000,xl,,,,gas,592,2,0,,true,,,true,,,,
9665830,9665830,house,house,noprice,forsale,7000,xl,,,,,,3,305,,,,true,,,1,1,
9665831,9665831,house,house,noprice,forsale,7000,xl,,,,,,3,263,,,,true,,,1,1,
9665829,9665829,house,house,noprice,forsale,7080,xl,,,,,,3,355,,,,true,,,1,1,
9665834,9665834,house,house,noprice,forsale,7380,xl,,,,gas,433,3,370,,,,true,,,1,,
9665835,9665835,house,house,noprice,forsale,7387,xl,,,,electric,365,3,600,,true,,true,true,,1,2,
9665836,9665836,house,house,noprice,forsale,7387,xl,,,,,696,2,316,,true,,,,,,,
9665837,9665837,house,house,noprice,forsale,7340,xl,,,,fueloil,314,4,1965,,true,,true,,,1,15,
9665838,9665838,house,house,noprice,forsale,7390,xl,,,,gas,449,2,130,,true,,,,,,,
9665839,9665839,house,house,noprice,forsale,7340,xl,,,,gas,567,2,155,,,,,,,,,
9665840,9665840,house,house,noprice,forsale,7350,xl,,,,,,1,162,,,,,,,,,
9665841,9665841,house,house,noprice,forsale,7370,xl,,,,fueloil,487,5,0,,,,true,,,1,4,
9665844,9665844,house,house,noprice,forsale,7322,xl,,,,fueloil,838,3,1331,,true,,,true,,1,,
9665846,9665846,house,house,noprice,forsale,7340,xl,,,,gas,532,2,0,,true,,,,,,,
9665847,9665847,house,house,noprice,forsale,7300,xl,,,tobedoneup,fueloil,353,4,0,,,,true,true,,1,,
9665849,9665849,house,apartmentblock,noprice,forsale,7387,xl,,,,electric,1273,3,160,,,,,,,1,,
9665855,9665855,house,house,noprice,forsale,7390,xl,,,torenovate,,283,2,160,,true,,true,,,,,
9665852,9665852,house,house,noprice,forsale,7333,xl,,,,gas,447,3,370,,true,,,true,,,,
9665868,9665868,house,mixedusebuilding,noprice,forsale,7370,xl,,,torenovate,gas,557,3,150,,true,,,,,,,
9665866,9665866,house,house,noprice,forsale,7972,xl,,,torenovate,fueloil,535,3,390,,true,,,true,,1,,
9665871,9665871,house,house,75000,forsale,7387,xl,,,torenovate,,850,3,429,,true,1,,true,,,,
9665875,9665875,house,house,noprice,forsale,7971,xl,,,,,,3,425,,,1,,true,,,,
9665873,9665873,house,countrycottage,noprice,forsale,7387,xl,,,,,414,4,701,,true,1,,,,1,,
9665878,9665878,house,house,noprice,forsale,7973,xl,,,,gas,409,2,380,,true,,true,,,1,,
9665880,9665880,house,house,noprice,forsale,7080,xl,,,torenovate,gas,397,1,110,,true,,,,,,,
9665882,9665882,house,house,noprice,forsale,7041,xl,,,,fueloil,357,4,410,,true,,true,true,,1,,
9665884,9665884,house,house,noprice,forsale,7370,xl,,,torenovate,carbon,543,2,111,,true,,,,,1,,
9665883,9665883,house,house,noprice,forsale,7340,xl,,,torenovate,gas,440,2,1770,,true,,,,,2,,
9665889,9665889,house,house,noprice,forsale,7340,xl,,,tobedoneup,gas,235,3,290,,true,,,,,,,
9715908,9715908,house,house,329854,forsale,4800,xl,,2022,asnew,gas,,4,252,,,,,,,,,1
9715897,9715897,house,house,noprice,forsale,4800,xl,,2022,asnew,gas,,4,248,,,,,,,,,
9715907,9715907,house,house,noprice,forsale,7700,m,hyperequipped,,good,gas,364,2,0,,,,,,,,,
9715909,9715909,house,house,159000,forsale,8870,xl,semiequipped,,tobedoneup,gas,593,4,320,,,,,,,,,
9665891,9665891,house,house,40000,forsale,7370,xl,,,torenovate,gas,513,1,0,,true,,,,,,,
9715924,9715924,houseunit,houseunit,noprice,forsale,4000,xl,,,,,,3,392,,,,,,,1,,
9715923,9715923,houseunit,houseunit,noprice,forsale,4000,xl,,,,,,3,377,,,,,,,1,,
9715920,9715920,houseunit,houseunit,325334,forsale,4000,xl,,,,,,3,399,,,,,,,1,,1
9715921,9715921,houseunit,houseunit,324270,forsale,4000,xl,,,,,,3,354,,,,,,,1,,1
9665890,9665890,house,house,150000,forsale,7332,xl,,,tobedoneup,fueloil,342,3,220,,,,true,,,1,,
9715894,9715894,house,house,noprice,forsale,8730,xl,installed,2014,,,125,4,396,,,,,,,1,,
9666104,9666104,house,house,noprice,forsale,4000,l,usasemiequipped,,,gas,403,3,175,,true,70,,true,,1,,
9715922,9715922,houseunit,houseunit,noprice,forsale,4000,xl,,,,,,3,422,,,,,,,1,,
9715912,9715912,house,house,389000,forsale,5020,m,hyperequipped,,asnew,electric,214,3,911,,,,true,true,,1,,
9715925,9715925,houseunit,houseunit,310846,forsale,4000,xl,,,,,,3,316,,,,,,,,,1
9715926,9715926,houseunit,houseunit,310846,forsale,4000,xl,,,,,,3,316,,,,,,,,,1
9715990,9715990,house,house,noprice,forsale,7020,xl,,,torenovate,gas,554,3,520,,true,,,,,,,
9715927,9715927,houseunit,houseunit,310848,forsale,4000,xl,,,,,,3,317,,,,,,,,,1
9715950,9715950,house,mansion,noprice,forsale,6031,l,installed,,good,fueloil,471,3,80,true,true,,true,,,,,
9715928,9715928,houseunit,houseunit,313747,forsale,4000,xl,,,,,,3,321,,,,,,,,,1
9716019,9716019,house,house,138000,forsale,5660,xl,semiequipped,,,fueloil,576,3,135,,true,25,true,,,,,
9716020,9716020,house,house,noprice,forsale,5660,xl,installed,,,carbon,518,2,55,,true,10,true,,,,,
9716229,9716229,house,house,630000,forsale,4121,l,installed,,,fueloil,446,6,4900,,true,,,,,3,,
9716281,9716281,house,house,noprice,forsale,6760,xl,,1820,torenovate,,432,2,336,,true,,,,,1,,
9716051,9716051,house,mixedusebuilding,noprice,forsale,9500,l,installed,,justrenovated,gas,134,3,351,,,,true,,,2,1,
9716244,9716244,house,house,470000,forsale,4000,xl,hyperequipped,,good,gas,166,2,246,,true,60,true,,,,,
9716335,9716335,house,house,345000,forsale,1745,l,,1955,,gas,511,5,709,,true,,true,,,2,3,
9716349,9716349,house,apartmentblock,345000,forsale,1745,l,,1955,,gas,511,5,709,true,true,,true,,,2,3,
9716354,9716354,house,house,185000,forsale,9100,m,semiequipped,,torenovate,gas,735,2,245,,,,true,,,1,,
9716510,9716510,house,house,noprice,forsale,2100,xl,installed,,good,gas,269,2,248,,true,,,,,,,
9716561,9716561,house,house,399000,forsale,4000,xl,notinstalled,,good,,254,5,0,,true,,true,,,,,
9716574,9716574,house,house,noprice,forsale,9070,xl,installed,,justrenovated,gas,,3,570,,,,true,,,,,
9716553,9716553,house,house,noprice,forsale,1760,xl,installed,,justrenovated,gas,211,4,441,,,,,,,,1,
9716575,9716575,house,house,noprice,forsale,9070,xl,installed,,justrenovated,gas,,3,0,,,,true,,,,,
9716519,9716519,house,house,noprice,forsale,2830,m,,1963,good,fueloil,132,3,874,,,,true,,,,,
9716602,9716602,houseunit,houseunit,343450,forsale,8511,xl,,2022,,,,3,370,,,,,,,1,,1
9716601,9716601,housegroup,housegroup,303135-357935,forsale,8511,xl,,,,,,,,,,,,,,,,1
9716604,9716604,houseunit,houseunit,357935,forsale,8511,xl,,2022,,,,3,448,,,,,,,1,,1
9716603,9716603,houseunit,houseunit,357635,forsale,8511,xl,,2022,,,,3,448,,,,,,,1,,1
9716606,9716606,houseunit,houseunit,307742,forsale,8511,xl,,2022,,,,3,246,,,,,,,1,,1
9716605,9716605,houseunit,houseunit,noprice,forsale,8511,xl,,2022,,,,3,246,,,,,,,1,,
9716607,9716607,houseunit,houseunit,310596,forsale,8511,xl,,2022,,,,3,246,,,,,,,1,,1
9716609,9716609,houseunit,houseunit,317770,forsale,8511,xl,,2022,,,,3,266,,,,,,,1,,1
9716608,9716608,houseunit,houseunit,303135,forsale,8511,xl,,2022,,,,3,246,,,,,,,1,,1
9716854,9716854,house,countrycottage,noprice,forsale,9500,xl,semiequipped,,torenovate,,379,2,8600,true,true,,,,,,,
9716871,9716871,housegroup,housegroup,304935-360185,forsale,8511,xl,,,,,,,,,,,,,,,,1
9716872,9716872,houseunit,houseunit,319569,forsale,8511,xl,,,,,20,3,266,,,,,,,,,1
9716873,9716873,houseunit,houseunit,304935,forsale,8511,xl,,,,,20,3,246,,,,,,,,,1
9716874,9716874,houseunit,houseunit,359885,forsale,8511,xl,,,,,20,3,448,,,,,,,,,1
9716875,9716875,houseunit,houseunit,360185,forsale,8511,xl,,,,,30,3,448,,,,,,,,,1
9716877,9716877,houseunit,houseunit,309542,forsale,8511,xl,,,,,29,3,246,,,,,,,,,1
9716879,9716879,houseunit,houseunit,345700,forsale,8511,xl,,,,,30,3,370,,,,,,,,,1
9716876,9716876,houseunit,houseunit,312396,forsale,8511,xl,,,,,29,3,246,,,,,,,,,1
9716907,9716907,house,house,noprice,forsale,8580,xl,,,,,344,4,370,,true,,,,,1,2,
9716932,9716932,house,house,noprice,forsale,8720,xl,installed,1966,,,898,3,1692,,,,,,,2,,
9716979,9716979,house,bungalow,noprice,forsale,8670,l,,1973,tobedoneup,fueloil,599,2,1203,,,,,,,1,,
9716952,9716952,house,house,noprice,forsale,9860,xl,installed,1984,,fueloil,412,4,600,,,,,true,,1,,
9717025,9717025,house,house,179900,forsale,6224,m,hyperequipped,,good,fueloil,249,4,0,true,,510,true,,,,,
9717125,9717125,housegroup,housegroup,333800-387500,forsale,8740,xl,,,,,,,,,,,,,,1,,1
9717082,9717082,house,house,780000,forsale,1050,xl,hyperequipped,1908,good,gas,335,4,140,,true,60,true,,,,,
9717176,9717176,housegroup,housegroup,314500-330300,forsale,8520,xl,,,,,,,,,,,,,,,,1
9717179,9717179,houseunit,houseunit,326110,forsale,8520,xl,installed,2022,good,gas,,3,293,,,,,,,1,,1
9717146,9717146,house,mixedusebuilding,224000,forsale,9300,xl,hyperequipped,1930,good,gas,380,2,90,,,,true,,,,,
9717180,9717180,houseunit,houseunit,314500,forsale,8520,xl,installed,2022,good,gas,,3,250,,,,,,,1,,1
9717182,9717182,houseunit,houseunit,330300,forsale,8520,xl,installed,2022,good,gas,,3,290,true,,,,,,1,,1
9717290,9717290,house,mixedusebuilding,309000,forsale,2440,l,,1968,good,gas,304,2,0,,,,true,,,1,,
9717183,9717183,house,house,326110,forsale,8520,xl,installed,2022,good,gas,,3,293,,,,,,,1,,1
9717184,9717184,house,house,330300,forsale,8520,xl,installed,2022,good,gas,,3,290,true,,,,,,1,,1
9717298,9717298,house,house,noprice,forsale,3360,xl,hyperequipped,1973,good,fueloil,333,2,936,true,true,,true,,,1,2,
