,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
9967227,9967227,house,house,230000,forsale,6791,xl,semiequipped,,good,fueloil,391,3,340,,true,,,,,1,,,Belgian Luxembourg
9911608,9911608,house,house,215000,forsale,6670,xl,semiequipped,,good,fueloil,307,3,1040,,,,,,,1,,,Belgian Luxembourg
9978289,9978289,house,house,275000,forsale,6680,xl,installed,1992,good,fueloil,404,3,975,,,,,,,1,,,Belgian Luxembourg
9911607,9911607,house,house,235000,forsale,6670,xl,semiequipped,,good,fueloil,297,4,699,,true,,,,,2,,,Belgian Luxembourg
9657002,9657002,house,mixedusebuilding,200000,forsale,6760,xl,notinstalled,,torenovate,fueloil,248,2,95,,true,,,,,,,,Belgian Luxembourg
10054106,10054106,house,house,205000,forsale,6790,xl,installed,,tobedoneup,electric,675,2,134,true,true,,,true,,1,,,Belgian Luxembourg
9812868,9812868,house,house,280000,forsale,6670,xl,installed,2021,,gas,54,3,949,,true,,,,,1,,,Belgian Luxembourg
10118172,10118172,house,house,312000,forsale,6791,xl,installed,,good,gas,317,3,430,,,400,true,,,1,,,Belgian Luxembourg
10037024,10037024,house,house,320000,forsale,6780,xl,semiequipped,2002,,gas,322,1,198,,,,true,,,1,,,Belgian Luxembourg
10045146,10045146,house,house,295000,forsale,6706,xl,notinstalled,,torenovate,fueloil,575,3,302,,true,,,,,1,,,Belgian Luxembourg
10000466,10000466,house,house,345000,forsale,6720,xl,installed,1950,good,fueloil,271,4,0,,,,true,,,4,,,Belgian Luxembourg
10058375,10058375,house,house,189000,forsale,6852,xl,semiequipped,,torenovate,fueloil,313,6,1510,,true,,,,,1,2,,Belgian Luxembourg
9936741,9936741,house,house,359000,forsale,6860,xl,installed,,asnew,gas,107,3,822,,,,true,,,,2,,Belgian Luxembourg
9807853,9807853,house,apartmentblock,400000,forsale,6900,xl,semiequipped,,good,fueloil,354,5,379,,,220,,true,,,2,,Belgian Luxembourg
10114966,10114966,house,house,475000,forsale,6792,xl,notinstalled,2022,asnew,,70,5,254,,,90,true,,,1,2,,Belgian Luxembourg
